71,539000000,odom,base_link,0.003000306855215574,2.313176574410722,-0.09824943601919205,-0.00796512326136076,0.00784397995028974,0.7070780894267222,0.7070471018557583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3749722749138924e-06,-1.2999522759702676e-06,0.00020107757188051622,2.9707970528036753e-07,-6.301897315097449e-05,1.135875500324346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,573000000,odom,base_link,0.0030003397719729004,2.313176753602666,-0.09824428348100939,-0.007964538963594541,0.00784340203570507,0.7070782018757057,0.7070470023950477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9289674459731195e-06,-1.3845812707237415e-06,0.0002140449831746057,4.794673991170839e-07,-7.076965289343207e-05,1.2256759163165043e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,607000000,odom,base_link,0.00300036691030442,2.313176922419248,-0.09823982674486054,-0.007963989341580824,0.007842856009030187,0.7070782945393382,0.7070469219752885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7541986839073814e-06,-6.812890055446645e-07,0.00010990739932601452,1.866483412271691e-07,-3.8651950262647006e-05,5.9763131332601915e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,641000000,odom,base_link,0.0030003948607512797,2.313177082246066,-0.09823536020060149,-0.00796346703727027,0.007842341516986514,0.7070783914601583,0.7070468366398314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4024031640526293e-06,-7.405269494104357e-07,0.00011238960181318326,4.215388038630863e-07,-3.589912296320108e-05,6.7188501873260975e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,675000000,odom,base_link,0.003000424485414563,2.3131772406661573,-0.09823086839061404,-0.00796294858052186,0.00784183268504144,0.7070784944406561,0.7070467451375325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5900358040161274e-06,-7.533628209645231e-07,0.0001122040354577845,3.3675711108571704e-07,-3.758780167117948e-05,6.749112912984856e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,709000000,odom,base_link,0.0030004598059397256,2.3131774498084225,-0.09822536189712344,-0.007962267823995806,0.007841156371691868,0.7070786145436907,0.7070466401962664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4994309541814812e-06,-1.4261952673639092e-06,0.00021770731507809874,3.0501012826533724e-07,-7.676360382902203e-05,1.2446073327510021e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,743000000,odom,base_link,0.0030004892661007624,2.3131776078365176,-0.09822093128749883,-0.007961751677804565,0.007840647703099642,0.7070787159538934,0.7070465502347142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3752690865247383e-06,-7.818019075757247e-07,0.00011173514684342681,4.2209786776936653e-07,-3.54990248752074e-05,7.081480646320415e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,777000000,odom,base_link,0.003000519890540663,2.3131777687787856,-0.09821646377434431,-0.00796122615430513,0.007840129617276922,0.7070788210882669,0.7070464567580627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7355634572332054e-06,-7.594849838136502e-07,0.00011131869547380977,1.9253272309782687e-07,-3.874376375279098e-05,6.664022578206641e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,811000000,odom,base_link,0.003000547952674458,2.3131779412150983,-0.09821211032545397,-0.007960669619160598,0.007839566818761126,0.7070789119861786,0.7070463783626578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8960184224256409e-06,-7.269932621618317e-07,0.00010716531353017797,-7.475584595795226e-07,-3.9397696127707604e-05,5.473253139598455e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,845000000,odom,base_link,0.00300058613895058,2.3131781404000265,-0.09820661003422711,-0.007960035270254304,0.007838908762979683,0.7070790270287239,0.7070462777527474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8454025381096103e-06,-1.583330210111748e-06,0.00022228179676904658,-5.596917151962089e-07,-7.164950091009814e-05,1.2974222585171447e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
